region,district,municipality,ward,ALIANCE NARODNICH SIL,ANO 2011,"ANO, vytrollime europarlament",Agrarni demokraticka strana,Alternativa pro Cesk. rep.2017,"BEZPECNOST,ODPOVEDNOST,SOLID.",CESTA ODPOVEDNE SPOLECNOSTI,Ceska Suverenita,Ceska piratska strana,Ceska str.socialne demokrat.,Demokraticka strana zelenych,Evropa spolecne,HLAS,JSI PRO?Jist.Solid.In.pro bud.,KONZERVATIVNI ALTERNATIVA,Klub angazovanych nestraniku,"Koalice CSNS, Patrioti CR",Koalice DSSS a NF,"Koalice Rozumni, ND","Koalice STAN, TOP 09","Koalice Soukromnici, NEZ","Koalice Svobodni, RC",Komunisticka str.Cech a Moravy,Krest.demokr.unie-Cs.str.lid.,Moravane,Moravske zemske hnuti,NE-VOLIM.CZ,Narodni socialiste,Obcanska demokraticka strana,PRO Zdravi a Sport,PRVNI REPUBLIKA,Pro Cesko,Romska demokraticka strana,SPR-Republ.str.Csl. M.Sladka,Strana nezavislosti CR,Svob.a pr.dem.-T.Okamura (SPD),TVUJ KANDIDAT,Vedci pro Ceskou republiku,Volte Pr.Blok www.cibulka.net
Kralovehradecky kraj,Jicin,Liban,1,0,38,3,0,1,1,0,0,27,5,0,0,0,0,1,0,0,2,0,24,1,0,9,2,0,0,0,0,27,2,1,1,0,2,0,14,0,1,0
Kralovehradecky kraj,Jicin,Liban,2,0,53,5,0,0,0,2,0,14,10,0,0,4,0,0,0,0,0,3,21,1,0,11,6,0,0,0,0,30,0,0,0,0,0,0,13,0,0,0
Kralovehradecky kraj,Jicin,Libun,1,0,19,2,0,0,1,0,0,15,3,2,0,4,0,0,0,0,0,6,6,0,0,10,2,0,0,0,0,8,1,0,0,0,0,1,9,1,0,0
Kralovehradecky kraj,Jicin,Libun,2,0,8,3,0,0,0,3,0,13,0,0,0,1,0,0,0,0,0,0,6,1,0,2,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0
Kralovehradecky kraj,Jicin,Libun,3,0,5,0,2,0,1,0,0,3,3,0,0,3,0,0,0,0,0,1,5,1,0,1,0,0,0,0,0,7,0,0,0,0,2,1,1,0,0,0
Kralovehradecky kraj,Jicin,Mladejov,1,0,22,2,1,1,0,4,0,14,2,1,1,5,0,0,0,0,0,4,10,0,1,9,7,0,0,0,0,9,1,0,0,0,0,0,19,0,1,0
Kralovehradecky kraj,Jicin,Mladejov,2,0,6,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1
Kralovehradecky kraj,Jicin,Nova Paka,1,2,31,3,0,0,0,1,0,20,7,0,0,2,0,0,0,0,0,5,19,0,2,11,17,0,0,0,1,28,2,0,2,0,3,1,18,1,2,0
Kralovehradecky kraj,Jicin,Nova Paka,2,1,29,1,0,0,0,1,1,35,4,4,0,1,0,0,0,0,3,2,21,0,3,8,20,0,0,0,0,26,0,0,0,0,0,0,12,0,5,0
Kralovehradecky kraj,Jicin,Nova Paka,3,0,55,4,0,0,0,2,0,41,9,2,0,7,0,0,0,0,0,4,37,2,1,8,9,0,0,0,0,34,1,0,1,0,0,0,28,1,3,0
Kralovehradecky kraj,Jicin,Nova Paka,4,2,58,0,2,1,0,0,0,29,5,2,0,19,0,0,1,0,1,0,17,1,1,13,18,0,0,0,0,51,0,1,0,0,0,1,21,0,3,0
Kralovehradecky kraj,Jicin,Nova Paka,5,0,90,7,1,0,1,1,0,44,19,4,2,2,0,0,0,0,0,4,38,1,2,15,15,0,0,0,0,47,0,0,0,0,0,1,21,0,3,0
Kralovehradecky kraj,Jicin,Nova Paka,6,1,50,2,0,0,0,3,0,33,13,2,0,7,0,0,0,0,0,3,38,0,0,21,5,0,0,1,1,18,2,0,0,0,0,2,22,0,3,3
Kralovehradecky kraj,Jicin,Nova Paka,7,0,61,4,0,0,0,0,0,20,13,0,2,2,0,0,0,0,1,3,21,0,0,10,7,0,0,3,0,19,1,0,0,0,1,1,22,0,1,0
Kralovehradecky kraj,Jicin,Nova Paka,8,0,35,7,0,0,1,0,2,25,4,0,0,3,0,0,0,0,1,2,20,0,0,11,11,0,0,0,0,21,2,0,0,0,0,0,9,0,3,0
Kralovehradecky kraj,Jicin,Nova Paka,9,0,27,2,0,1,1,1,0,26,9,1,0,6,0,0,0,0,0,0,22,0,0,1,11,0,1,0,0,24,0,0,0,0,0,0,10,0,0,0
Kralovehradecky kraj,Jicin,Nova Paka,10,0,3,2,0,1,2,1,0,23,2,2,1,2,0,0,0,1,0,0,9,3,0,1,0,0,0,0,0,19,0,0,0,0,0,2,5,0,2,0
Kralovehradecky kraj,Jicin,Nova Paka,11,2,14,0,0,0,0,0,0,23,1,0,1,0,0,0,0,0,0,3,7,0,1,10,8,0,0,1,0,12,0,0,0,0,0,0,4,0,1,0
Kralovehradecky kraj,Jicin,Nova Paka,12,0,8,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Kralovehradecky kraj,Jicin,Nova Paka,13,0,8,1,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,5,0,1,0
Kralovehradecky kraj,Jicin,Nova Paka,14,0,14,2,0,0,0,2,0,14,3,0,1,3,0,0,0,0,0,0,12,0,0,9,8,0,0,0,0,13,0,0,0,0,0,0,1,2,0,0
Kralovehradecky kraj,Jicin,Ostromer,1,0,60,3,0,0,0,0,0,39,11,2,1,5,0,0,0,0,0,2,17,0,4,8,9,0,0,0,0,55,0,0,1,0,0,0,29,0,2,0
Kralovehradecky kraj,Jicin,Ostromer,2,0,6,4,0,0,0,3,0,4,1,0,0,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1
Kralovehradecky kraj,Jicin,Podhradi,1,0,12,1,0,0,0,0,0,5,0,1,0,1,1,0,0,0,0,2,4,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1
Kralovehradecky kraj,Jicin,Podhradi,2,0,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0
Kralovehradecky kraj,Jicin,Podhradi,3,0,7,3,0,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,8,0,0,0,0,0,0,2,0,0,1
Kralovehradecky kraj,Jicin,Podhradi,4,0,6,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Kralovehradecky kraj,Jicin,Slatiny,1,1,13,2,1,0,0,1,0,11,0,0,0,4,0,0,0,0,1,1,8,0,0,2,2,0,0,0,0,8,0,0,0,0,0,1,2,0,0,0
Kralovehradecky kraj,Jicin,Slatiny,2,0,5,1,0,0,0,2,0,4,3,0,0,0,0,0,1,0,0,0,5,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,5,0,0,0
Kralovehradecky kraj,Jicin,Sobotka,1,0,46,3,1,1,2,2,0,39,9,3,0,6,0,0,0,0,0,4,44,2,1,21,14,0,0,0,0,41,1,0,1,2,0,3,16,0,4,0
Kralovehradecky kraj,Jicin,Sobotka,2,3,78,10,1,0,0,2,0,43,8,0,1,5,0,0,0,0,0,1,49,3,0,13,16,0,0,1,0,24,0,2,0,0,0,1,17,1,0,0
Kralovehradecky kraj,Jicin,Stara Paka,1,0,31,2,0,0,1,2,0,25,12,1,0,3,0,0,0,0,0,0,15,0,3,7,15,0,0,0,0,13,0,0,0,0,1,0,9,0,3,0
Kralovehradecky kraj,Jicin,Stara Paka,2,1,49,4,1,1,0,1,0,25,3,1,1,5,0,0,0,0,0,2,10,1,0,14,12,1,0,0,0,13,1,0,0,0,0,1,16,0,5,0
Kralovehradecky kraj,Jicin,Stara Paka,3,0,16,0,0,0,0,3,0,9,1,0,0,2,0,0,0,0,0,0,3,0,1,5,6,0,0,0,0,5,0,0,1,0,0,0,4,0,1,0
Kralovehradecky kraj,Jicin,Stara Paka,4,0,16,0,0,0,0,0,0,8,2,0,0,2,0,0,0,0,0,0,3,0,0,6,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
Kralovehradecky kraj,Jicin,Stara Paka,5,0,6,0,0,0,0,1,0,13,0,0,0,1,0,0,0,0,0,0,5,0,0,5,12,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
Kralovehradecky kraj,Jicin,Ubislavice,1,0,17,0,0,1,0,0,0,8,4,2,0,2,0,0,0,0,0,1,11,2,0,5,3,0,0,0,0,3,0,0,0,0,0,1,6,0,0,0
Kralovehradecky kraj,Jicin,Ubislavice,2,0,7,2,0,1,0,0,0,12,3,0,0,1,0,0,0,0,0,0,9,0,0,1,1,0,0,0,0,1,0,0,0,0,2,1,5,0,0,0
Kralovehradecky kraj,Jicin,Ubislavice,3,0,10,1,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,1,2,0,4,2,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0
Kralovehradecky kraj,Jicin,Udrnice,1,0,13,3,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,8,1,0,4,1,0,0,0,0,8,0,0,0,0,0,0,3,0,0,1
Kralovehradecky kraj,Jicin,Udrnice,2,0,5,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0
Kralovehradecky kraj,Jicin,Ujezd pod Troskami,1,0,9,1,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2,0,0,0,0,5,0,0,2,0,1,0,2,0,0,0
Kralovehradecky kraj,Jicin,Ujezd pod Troskami,2,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,0,0,4,0,0,0,0,0,1,4,0,1,1
Kralovehradecky kraj,Jicin,Ujezd pod Troskami,3,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,9,0,0,0
Kralovehradecky kraj,Jicin,Valdice,1,1,104,4,0,0,1,0,0,72,11,2,0,4,0,0,3,1,4,8,15,7,2,39,7,2,3,1,1,25,2,1,1,20,3,2,17,0,1,11
Kralovehradecky kraj,Jicin,Valdice,2,0,36,2,0,0,0,0,1,6,4,0,0,5,0,0,0,0,0,1,9,0,0,17,2,0,0,0,0,5,1,0,0,0,0,0,14,0,0,0
Kralovehradecky kraj,Jicin,Zeleznice,1,0,69,5,0,3,1,1,0,53,7,0,6,5,0,0,0,0,1,7,46,2,1,16,22,0,0,0,0,26,2,0,0,0,1,0,31,0,2,1
Kralovehradecky kraj,Jicin,Zeleznice,2,0,19,1,0,0,0,1,0,7,1,0,3,2,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0
Kralovehradecky kraj,Nachod,Broumov,1,0,48,3,1,0,0,0,0,15,8,0,0,5,0,0,0,0,0,0,7,0,0,11,16,0,1,0,0,5,1,0,0,0,0,0,5,0,3,2
Kralovehradecky kraj,Nachod,Broumov,2,0,37,2,0,0,0,2,0,13,3,1,0,3,0,0,0,0,1,0,13,0,0,11,8,0,0,0,0,10,0,0,0,0,0,0,2,0,1,0
Kralovehradecky kraj,Nachod,Broumov,3,0,15,0,0,1,0,0,0,14,1,2,0,8,0,0,0,0,1,0,11,0,0,9,11,0,0,0,0,8,1,0,0,1,0,2,6,0,0,0
Kralovehradecky kraj,Nachod,Broumov,4,0,17,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,5,2,0,1,0,0,0,3,0,0,0
Kralovehradecky kraj,Nachod,Broumov,5,0,27,1,0,1,1,0,0,15,5,0,1,3,0,0,1,0,0,2,8,0,2,7,6,0,0,0,0,8,0,0,0,0,2,0,21,0,3,2
Kralovehradecky kraj,Nachod,Broumov,6,0,37,4,0,1,0,1,1,17,5,0,0,3,0,0,0,1,1,2,14,0,0,14,5,0,0,0,0,19,0,0,0,0,0,2,6,0,0,0
Kralovehradecky kraj,Nachod,Broumov,7,0,53,7,0,3,0,0,0,50,17,1,1,4,0,0,1,0,0,5,24,0,0,25,23,1,0,0,0,25,0,0,0,1,2,3,24,0,0,2
Kralovehradecky kraj,Nachod,Broumov,8,0,85,3,0,0,0,0,0,26,15,1,2,9,0,0,1,0,0,1,20,1,0,24,11,0,0,0,0,18,2,0,0,0,0,0,20,0,0,0
Kralovehradecky kraj,Nachod,Broumov,9,1,72,5,1,0,0,0,0,20,15,4,3,4,0,0,0,0,3,3,25,1,3,12,16,1,0,0,0,34,0,2,0,0,0,0,16,1,2,1
Kralovehradecky kraj,Nachod,Cerveny Kostelec,1,0,19,0,0,0,1,0,0,2,0,0,1,5,0,0,0,0,0,0,7,0,0,8,19,0,1,1,0,6,0,0,0,0,0,0,8,0,0,0
Kralovehradecky kraj,Nachod,Cerveny Kostelec,2,0,25,2,1,0,1,0,0,18,2,1,0,4,0,0,0,0,0,0,18,0,0,4,30,0,0,0,0,32,6,0,0,0,0,4,7,0,1,0
Kralovehradecky kraj,Nachod,Cerveny Kostelec,3,0,53,5,0,0,0,2,0,26,1,1,0,5,0,0,1,0,0,3,32,0,2,12,69,0,0,0,0,21,1,2,0,0,0,4,17,1,1,0
Kralovehradecky kraj,Nachod,Cerveny Kostelec,4,0,39,7,0,1,0,0,0,28,4,0,2,2,0,0,0,0,0,2,23,1,2,10,50,0,0,0,0,16,0,0,0,0,0,1,13,0,3,0
Kralovehradecky kraj,Nachod,Cerveny Kostelec,5,0,52,4,0,1,1,0,0,15,2,2,4,2,0,0,0,0,0,5,19,0,1,5,40,0,0,0,0,27,0,0,0,0,0,1,17,0,3,0
Kralovehradecky kraj,Nachod,Cerveny Kostelec,6,0,61,1,0,3,1,0,0,19,10,1,3,3,0,0,0,1,0,1,20,1,2,1,59,0,0,0,0,34,0,0,0,0,0,2,17,0,3,0
Kralovehradecky kraj,Nachod,Cerveny Kostelec,7,0,33,1,0,0,0,0,0,15,10,0,2,1,0,0,0,0,0,3,18,0,1,10,48,0,0,0,0,34,0,0,0,0,0,0,16,0,0,0
Kralovehradecky kraj,Nachod,Cerveny Kostelec,8,0,72,1,1,0,0,3,0,24,9,2,1,2,0,0,0,0,0,1,16,0,0,12,30,0,0,0,0,39,0,0,0,0,0,0,23,1,0,0
Kralovehradecky kraj,Nachod,Cerveny Kostelec,9,0,25,1,1,1,1,0,0,13,6,0,0,1,0,0,0,0,0,2,14,0,0,13,41,0,0,0,0,29,1,0,0,0,1,0,22,0,1,0
Kralovehradecky kraj,Nachod,Cerveny Kostelec,10,0,35,4,0,0,0,0,2,22,3,0,2,2,0,0,0,0,1,2,13,0,2,3,67,0,0,0,0,23,2,0,0,0,0,0,14,0,2,0
Kralovehradecky kraj,Nachod,Cerveny Kostelec,11,0,12,0,1,0,1,0,0,12,2,2,0,0,0,0,0,0,0,1,2,0,0,2,15,0,0,0,0,10,1,0,0,0,0,1,7,0,1,0
Kralovehradecky kraj,Nachod,Cerveny Kostelec,12,0,29,4,0,0,0,2,0,14,3,1,0,0,0,0,0,0,0,0,11,0,2,3,53,0,0,0,0,21,0,0,0,0,0,0,9,0,2,0
Kralovehradecky kraj,Nachod,Ceska Skalice,1,0,82,4,0,0,0,2,0,23,2,0,0,3,0,0,0,0,0,2,21,1,0,9,11,0,0,0,0,20,0,0,0,0,0,1,29,0,3,1
Kralovehradecky kraj,Nachod,Ceska Skalice,2,0,64,2,0,0,0,4,0,39,4,2,0,16,0,0,1,0,0,1,41,0,0,16,18,0,0,0,0,47,0,0,0,0,1,3,39,0,1,0
Kralovehradecky kraj,Nachod,Ceska Skalice,3,0,46,2,1,0,0,0,0,32,8,1,0,5,1,0,0,0,0,1,19,0,0,6,23,0,0,0,0,31,0,0,0,0,0,1,22,0,2,0
Kralovehradecky kraj,Nachod,Ceska Skalice,4,1,46,10,3,1,0,0,0,17,3,6,0,4,0,0,0,0,0,11,7,0,0,10,7,0,0,0,0,31,1,0,0,0,0,0,16,0,3,0
Kralovehradecky kraj,Nachod,Ceska Skalice,5,0,36,2,0,0,1,0,1,19,6,1,1,4,0,0,1,0,0,6,6,0,0,12,16,0,0,1,0,31,0,0,1,0,0,1,17,0,0,1
Kralovehradecky kraj,Nachod,Ceska Skalice,6,0,13,0,1,0,0,0,0,8,2,0,0,1,0,0,0,0,1,0,13,0,0,12,9,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0
Kralovehradecky kraj,Nachod,Dolany,1,0,23,2,3,1,0,1,0,15,2,0,0,3,0,0,0,0,0,0,13,0,0,2,4,0,0,0,1,26,0,0,1,0,0,0,8,0,0,0
Kralovehradecky kraj,Nachod,Dolany,2,0,13,2,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,2,0,0,0,0,0,0,4,0,2,0
Kralovehradecky kraj,Nachod,Dolany,3,0,4,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0
Kralovehradecky kraj,Nachod,Hermanice,1,0,21,1,0,0,0,0,0,2,6,0,0,1,0,0,0,0,0,0,4,0,0,2,3,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0
Kralovehradecky kraj,Nachod,Hermanice,2,0,13,1,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,1,2,0,1,1,2,0,0,0,0,11,0,0,2,0,0,2,3,0,0,0
Kralovehradecky kraj,Nachod,Hronov,1,0,94,3,0,1,0,1,1,49,8,4,0,8,1,0,0,0,1,4,28,1,0,16,37,0,0,1,0,75,0,0,1,2,0,2,37,0,1,0
Kralovehradecky kraj,Nachod,Hronov,2,0,74,5,0,0,1,0,0,36,11,2,2,2,0,0,0,0,0,3,22,0,1,16,22,0,0,0,0,51,0,0,0,1,0,1,16,0,1,1
Kralovehradecky kraj,Nachod,Hronov,3,0,77,13,0,0,0,0,0,37,9,2,2,6,0,0,0,0,1,1,43,0,1,14,20,0,0,1,0,77,0,0,1,0,0,0,22,0,2,0
Kralovehradecky kraj,Nachod,Hronov,4,0,7,0,0,0,0,0,0,7,0,1,0,1,0,0,0,0,0,0,3,1,1,2,3,0,0,1,0,4,0,0,0,0,0,0,4,0,0,0
Kralovehradecky kraj,Nachod,Hronov,5,0,33,4,1,0,1,0,0,35,7,0,1,2,0,0,1,0,0,1,18,0,2,5,19,0,0,0,0,42,1,0,0,0,1,0,18,0,2,1
Kralovehradecky kraj,Nachod,Hronov,6,0,52,5,0,1,0,0,0,23,7,1,0,7,0,0,0,0,0,1,14,3,2,9,20,0,0,0,0,28,0,0,0,0,0,2,24,0,0,2
Kralovehradecky kraj,Nachod,Hronov,7,0,18,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,10,0,0,3,10,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0
Kralovehradecky kraj,Nachod,Hronov,8,0,6,2,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0
Kralovehradecky kraj,Nachod,Jaromer,1,0,45,3,0,2,1,0,0,22,1,2,0,7,0,0,0,0,0,1,18,3,0,19,5,0,0,0,0,36,0,0,0,0,0,0,21,0,1,0
Kralovehradecky kraj,Nachod,Jaromer,2,0,30,1,0,0,0,0,0,30,2,1,1,5,0,0,0,0,0,4,19,0,0,16,8,0,0,0,0,35,0,2,0,0,1,0,16,0,1,0
Kralovehradecky kraj,Nachod,Jaromer,3,0,25,3,1,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,0,0,0,0,21,0,0,0,0,0,0,17,0,0,0
Kralovehradecky kraj,Nachod,Jaromer,4,0,49,6,0,1,0,1,1,30,5,1,1,2,0,0,0,0,0,2,26,0,0,8,15,0,0,0,0,18,0,0,0,0,1,1,11,1,1,0
Kralovehradecky kraj,Nachod,Jaromer,5,0,50,8,0,0,0,1,0,22,6,2,0,4,0,0,0,0,0,1,14,0,0,10,7,0,0,0,0,11,0,0,0,0,0,0,14,0,1,1
Kralovehradecky kraj,Nachod,Jaromer,6,0,63,2,1,1,0,0,0,34,12,4,1,12,0,0,0,1,0,3,25,1,1,8,12,0,0,1,0,36,1,0,0,0,0,1,28,0,3,0
Kralovehradecky kraj,Nachod,Jaromer,7,0,38,0,0,0,0,1,0,11,11,1,0,0,0,0,0,0,0,2,11,0,0,10,18,0,0,0,0,10,0,0,0,0,0,0,16,0,0,0
Kralovehradecky kraj,Nachod,Jaromer,8,1,39,1,0,0,0,0,0,19,3,0,0,5,0,0,1,0,0,2,20,0,0,19,2,0,2,0,0,18,0,0,1,0,0,0,14,0,2,0
Kralovehradecky kraj,Nachod,Jaromer,9,0,52,0,0,1,0,0,0,19,5,1,0,5,0,0,0,0,0,1,25,0,0,17,11,0,0,0,0,27,0,0,0,0,0,1,20,0,0,0
Kralovehradecky kraj,Nachod,Jaromer,10,0,38,3,0,2,0,0,0,19,6,0,1,5,2,0,0,0,0,1,17,0,0,23,11,0,1,0,0,17,2,2,0,0,1,1,12,0,1,0
Kralovehradecky kraj,Nachod,Jaromer,11,1,42,1,0,2,0,2,0,30,10,0,0,3,0,0,1,0,0,1,12,1,2,10,9,0,0,1,0,19,0,0,0,0,0,4,19,0,4,1
Kralovehradecky kraj,Nachod,Jaromer,12,0,31,1,0,1,0,0,0,16,2,2,2,5,0,0,1,0,1,6,18,0,0,7,4,0,0,0,0,17,0,0,0,1,0,2,15,2,0,0
Kralovehradecky kraj,Nachod,Jaromer,13,0,29,3,0,1,0,0,0,10,7,2,1,4,0,0,0,0,0,0,7,0,1,5,6,0,0,0,0,13,1,0,0,0,3,1,24,0,1,2
Kralovehradecky kraj,Nachod,Jaromer,14,0,17,2,1,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,6,1,0,5,7,0,0,0,0,3,1,1,0,0,0,0,7,0,1,0
Kralovehradecky kraj,Nachod,Jaromer,15,0,16,2,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,3,0,2,0
Kralovehradecky kraj,Nachod,Jaromer,16,0,20,1,0,1,0,0,0,8,3,0,0,1,0,0,0,0,0,0,9,1,0,4,3,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0
Kralovehradecky kraj,Nachod,Jaromer,17,0,25,0,1,0,0,0,0,22,5,1,0,5,0,0,1,0,0,2,14,0,0,9,9,0,1,0,0,21,0,0,0,0,1,1,11,1,0,0
Kralovehradecky kraj,Nachod,Jaromer,18,0,26,2,1,0,0,0,0,19,2,0,1,4,0,0,0,0,0,1,12,1,0,10,8,0,0,0,0,18,0,0,0,0,1,1,9,0,0,0
Kralovehradecky kraj,Nachod,Kramolna,1,0,50,4,0,0,0,2,1,41,13,0,1,1,0,0,0,0,0,2,23,2,1,5,12,0,0,0,0,42,0,0,0,0,1,2,11,0,4,0
Kralovehradecky kraj,Nachod,Kramolna,2,0,3,0,0,0,0,0,1,14,4,0,0,0,0,0,0,0,0,0,7,1,0,4,1,0,0,1,0,13,0,0,0,0,0,0,5,0,0,0
Kralovehradecky kraj,Nachod,Kramolna,3,0,11,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,6,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
Kralovehradecky kraj,Nachod,Mezimesti,1,0,31,1,1,1,0,0,0,10,11,0,0,0,0,0,0,0,0,3,1,0,0,4,8,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0
Kralovehradecky kraj,Nachod,Mezimesti,2,0,16,4,0,0,0,1,0,2,1,1,0,2,0,0,0,0,0,0,8,0,0,10,4,0,0,0,0,13,1,0,0,0,0,0,4,1,0,0
Kralovehradecky kraj,Nachod,Mezimesti,3,0,17,4,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,4,5,0,1,8,0,1,0,0,0,1,0,0,1,0,0,0,7,0,0,0
Kralovehradecky kraj,Nachod,Mezimesti,4,1,34,5,0,1,0,1,0,13,5,2,0,0,0,0,0,0,0,3,7,0,0,10,4,0,1,0,0,12,1,0,0,0,0,0,10,0,1,1
Kralovehradecky kraj,Nachod,Mezimesti,5,0,7,0,0,0,0,1,0,6,0,0,0,2,1,0,0,0,0,0,3,1,0,0,7,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Kralovehradecky kraj,Nachod,Mezimesti,6,0,16,1,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,8,1,0,4,2,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0
Kralovehradecky kraj,Nachod,Mezimesti,7,0,6,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0
Kralovehradecky kraj,Nachod,Nachod,1,0,51,3,0,1,1,1,0,25,10,1,1,5,0,0,0,0,0,2,36,0,2,6,30,0,0,0,0,30,3,0,0,0,0,0,15,0,0,0
Kralovehradecky kraj,Nachod,Nachod,2,0,69,4,0,1,0,0,0,48,15,2,0,2,0,0,0,0,0,2,39,0,6,10,50,0,0,0,0,53,1,0,0,0,0,1,33,0,5,1
Kralovehradecky kraj,Nachod,Nachod,3,0,78,4,1,0,0,0,0,35,31,2,0,4,0,0,0,0,1,3,9,0,0,10,13,0,0,2,0,38,2,0,0,2,0,1,23,0,1,0
Kralovehradecky kraj,Nachod,Nachod,4,0,62,4,0,0,0,1,0,30,16,2,2,0,0,0,0,0,0,4,14,0,1,14,12,0,0,0,0,34,0,0,0,0,0,1,26,0,1,0
Kralovehradecky kraj,Nachod,Nachod,5,0,43,3,0,0,0,1,0,17,11,1,2,4,0,0,0,0,0,1,20,1,1,8,25,0,0,0,0,24,0,0,1,2,0,2,18,0,1,0
Kralovehradecky kraj,Nachod,Nachod,6,0,63,3,0,0,0,0,0,27,14,1,1,12,0,0,1,0,0,3,28,0,1,8,27,0,0,0,0,46,0,0,0,0,0,3,18,0,5,0
Kralovehradecky kraj,Nachod,Nachod,7,0,57,3,0,0,0,0,0,27,29,3,0,4,0,0,0,0,0,2,24,0,2,20,23,0,0,0,0,38,1,0,2,1,0,0,19,0,3,0
Kralovehradecky kraj,Nachod,Nachod,8,0,63,4,0,3,0,2,0,17,3,2,3,3,0,0,0,0,0,1,16,0,1,7,12,0,0,0,0,8,0,0,0,1,1,0,14,0,0,0
Kralovehradecky kraj,Nachod,Nachod,9,0,43,1,0,0,0,0,1,30,14,1,1,2,0,0,0,0,0,3,17,1,3,5,17,0,1,0,2,28,2,0,0,0,3,0,14,0,1,1
Kralovehradecky kraj,Nachod,Nachod,10,0,85,5,0,2,0,1,0,52,15,5,3,16,0,0,0,0,0,2,51,0,2,26,32,1,0,0,0,45,1,0,0,0,0,0,32,0,2,0
Kralovehradecky kraj,Nachod,Nachod,11,0,27,1,0,0,0,1,0,19,4,2,2,1,0,0,0,0,0,0,9,0,1,6,11,0,0,0,0,25,0,0,0,0,0,0,5,0,0,0
Kralovehradecky kraj,Nachod,Nachod,12,0,80,4,0,1,0,0,0,21,16,0,2,4,0,0,0,0,0,2,14,0,2,16,19,0,0,0,0,27,0,0,0,0,0,0,15,1,2,0
Kralovehradecky kraj,Nachod,Nachod,13,0,67,2,0,1,0,2,0,35,19,2,1,4,0,0,0,0,2,4,19,0,2,10,29,0,0,0,0,28,0,0,0,0,0,2,16,0,1,0
