Telepules,min_votes,Korzet_count,entropy,p
Sokorópátka,82,2,0.6931471805599453,1.0
Solt,94,12,1.6326309271543518,0.1066
Soltszentimre,136,2,0.6931471805599453,1.0
Soltvadkert,75,12,1.6762349391347304,0.1241
Solymár,54,16,2.1006789212792603,0.8668
Som,102,2,0.6931471805599453,1.0
Somberek,50,4,1.3862943611198906,1.0
Somlójenő,29,2,0.6931471805599453,1.0
Somlószőlős,80,2,0.0,0.1008
Somlóvecse,11,2,0.6931471805599453,1.0
Somlóvásárhely,146,2,0.6931471805599453,1.0
Somodor,47,2,0.6931471805599453,1.0
Somogyacsa,12,2,0.6931471805599453,1.0
Somogyapáti,54,2,0.6931471805599453,1.0
Somogyaracs,11,2,0.6931471805599453,1.0
Somogyaszaló,19,4,1.3862943611198906,1.0
Somogybabod,77,2,0.6931471805599453,1.0
Somogybükkösd,5,2,0.6931471805599453,1.0
Somogycsicsó,20,2,0.6931471805599453,1.0
Somogydöröcske,14,2,0.6931471805599453,1.0
Somogyegres,10,2,0.6931471805599453,1.0
Somogyfajsz,37,2,0.6931471805599453,1.0
Somogygeszti,23,2,0.6931471805599453,1.0
Somogyhatvan,29,2,0.6931471805599453,1.0
Somogyhárságy,9,4,1.0397207708399179,0.5047
Somogyjád,54,4,1.3862943611198906,1.0
Somogymeggyes,50,2,0.0,0.1008
Somogysimonyi,6,2,0.6931471805599453,1.0
Somogyszentpál,51,2,0.6931471805599453,1.0
Somogyszil,115,2,0.0,0.1008
Somogyszob,97,4,1.0397207708399179,0.5047
Somogysámson,30,2,0.6931471805599453,1.0
Somogysárd,60,4,1.3862943611198906,1.0
Somogytúr,90,2,0.6931471805599453,1.0
Somogyudvarhely,52,4,1.3862943611198906,1.0
Somogyviszló,26,2,0.6931471805599453,1.0
Somogyvámos,27,2,0.0,0.1008
Somogyvár,1,6,1.5607104090414063,0.8472
Somogyzsitfa,21,4,1.0397207708399179,0.5047
Somoskőújfalu,123,4,1.3862943611198906,1.0
Sonkád,60,2,0.6931471805599453,1.0
Soponya,141,4,1.3862943611198906,1.0
Sopron,59,98,2.287129856890403,0.9655
Sopronhorpács,83,2,0.6931471805599453,1.0
Sopronkövesd,130,2,0.0,0.1008
Sopronnémeti,36,2,0.6931471805599453,1.0
Sorkifalud,7,6,1.3296613488547582,0.4055
Sorkikápolna,33,2,0.6931471805599453,1.0
Sormás,156,2,0.6931471805599453,1.0
Sorokpolány,108,2,0.6931471805599453,1.0
Sukoró,106,2,0.6931471805599453,1.0
Sumony,17,4,0.5623351446188083,0.0372
Surd,84,2,0.6931471805599453,1.0
Szabadbattyán,96,8,1.7328679513998633,0.8178
Szabadegyháza,53,4,1.3862943611198906,1.0
Szabadhídvég,9,4,1.3862943611198906,1.0
Szabadi,20,2,0.6931471805599453,1.0
Szabadkígyós,82,6,1.3296613488547582,0.4055
Szabadszentkirály,89,2,0.6931471805599453,1.0
Szabadszállás,35,16,1.8734517375545654,0.2404
Szabolcs,56,2,0.6931471805599453,1.0
Szabolcsbáka,192,2,0.6931471805599453,1.0
Szabolcsveresmart,84,4,1.3862943611198906,1.0
Szabás,44,2,0.6931471805599453,1.0
Szada,111,6,1.3296613488547582,0.4055
Szajk,83,2,0.6931471805599453,1.0
Szajla,7,4,1.3862943611198906,1.0
Szajol,111,8,1.7328679513998633,0.8178
Szakadát,17,2,0.6931471805599453,1.0
Szakcs,71,2,0.6931471805599453,1.0
Szakmár,159,2,0.6931471805599453,1.0
Szaknyér,9,2,0.6931471805599453,1.0
Szakoly,91,6,1.3296613488547582,0.4055
Szakony,60,2,0.6931471805599453,1.0
Szakonyfalu,11,2,0.6931471805599453,1.0
Szakácsi,5,2,0.6931471805599453,1.0
Szakáld,100,2,0.6931471805599453,1.0
Szakály,89,4,1.3862943611198906,1.0
Szalafő,32,2,0.6931471805599453,1.0
Szalapa,34,2,0.0,0.1008
Szalaszend,121,2,0.6931471805599453,1.0
Szalatnak,31,2,0.6931471805599453,1.0
Szalkszentmárton,69,6,1.7917594692280547,1.0
Szalmatercs,51,2,0.6931471805599453,1.0
Szalonna,132,2,0.6931471805599453,1.0
Szalánta,28,4,1.3862943611198906,1.0
Szamosangyalos,36,2,0.0,0.1008
Szamosbecs,31,2,0.6931471805599453,1.0
Szamoskér,67,2,0.6931471805599453,1.0
Szamosszeg,116,4,1.3862943611198906,1.0
Szamossályi,94,2,0.6931471805599453,1.0
Szamostatárfalva,21,2,0.6931471805599453,1.0
Szamosújlak,55,2,0.6931471805599453,1.0
Szanda,24,4,1.0397207708399179,0.5047
Szank,128,4,1.3862943611198906,1.0
Szany,87,4,1.3862943611198906,1.0
Szaporca,17,2,0.6931471805599453,1.0
Szarvas,14,38,2.196684232561099,0.5863
Szarvasgede,60,2,0.6931471805599453,1.0
Szarvaskend,20,2,0.6931471805599453,1.0
Szarvaskő,59,2,0.0,0.1008
Szatmárcseke,40,4,1.0397207708399179,0.5047
Szatta,10,2,0.6931471805599453,1.0
Szatymaz,83,8,1.9061547465398496,0.9809
Szava,23,2,0.6931471805599453,1.0
Szebény,34,2,0.6931471805599453,1.0
Szederkény,60,4,1.0397207708399179,0.5047
Szedres,46,6,1.5607104090414063,0.8472
Szeged,50,218,2.264373600849394,0.0586
Szegerdő,9,2,0.6931471805599453,1.0
Szeghalom,130,14,1.809514255849282,0.2448
Szegi,38,2,0.6931471805599453,1.0
Szegilong,35,2,0.6931471805599453,1.0
Szegvár,10,14,2.1065773332321154,0.8998
Szekszárd,32,78,2.2258362894045955,0.231
Szeleste,72,2,0.6931471805599453,1.0
Szelevény,28,4,1.0397207708399179,0.5047
Szellő,12,2,0.6931471805599453,1.0
Szemely,38,2,0.6931471805599453,1.0
Szemenye,30,2,0.6931471805599453,1.0
Szemere,24,2,0.6931471805599453,1.0
Szendehely,34,4,1.3862943611198906,1.0
Szendrő,97,8,1.559581156259877,0.418
Szendrőlád,60,2,0.6931471805599453,1.0
Szenna,70,2,0.6931471805599453,1.0
Szenta,31,2,0.6931471805599453,1.0
Szentantalfa,43,2,0.6931471805599453,1.0
Szentbalázs,23,2,0.6931471805599453,1.0
Szentborbás,4,2,0.6931471805599453,1.0
Szentbékkálla,23,2,0.6931471805599453,1.0
Szentdomonkos,88,2,0.6931471805599453,1.0
Szentdénes,30,2,0.0,0.1008
Szente,42,2,0.6931471805599453,1.0
Szentegát,32,2,0.6931471805599453,1.0
Szentendre,54,40,2.1608224675686616,0.3091
Szentes,7,70,2.180059688413262,0.0597
Szentgotthárd,8,26,2.1085541816177145,0.4707
Szentgyörgyvár,30,2,0.6931471805599453,1.0
Szentgyörgyvölgy,33,2,0.6931471805599453,1.0
Szentgál,73,6,1.5607104090414063,0.8472
Szentgáloskér,47,2,0.0,0.1008
Szentimrefalva,43,2,0.0,0.1008
Szentistván,114,6,1.329661348854758,0.2068
Szentistvánbaksa,48,2,0.6931471805599453,1.0
Szentjakabfa,12,2,0.6931471805599453,1.0
Szentkatalin,12,2,0.6931471805599453,1.0
Szentkirály,57,4,1.0397207708399179,0.5047
Szentkirályszabadja,88,4,1.0397207708399179,0.5047
Szentkozmadombja,12,2,0.6931471805599453,1.0
Szentliszló,45,2,0.6931471805599453,1.0
Szentlászló,39,4,1.3862943611198906,1.0
Szentlőrinc,20,16,2.0140355237092673,0.655
Szentlőrinckáta,76,4,1.3862943611198906,1.0
Szentmargitfalva,12,2,0.6931471805599453,1.0
Szentmártonkáta,119,8,1.4941751382893085,0.2888
Szentpéterfa,74,2,0.6931471805599453,1.0
Szentpéterfölde,18,2,0.0,0.1008
Szentpéterszeg,194,2,0.6931471805599453,1.0
Szentpéterúr,126,2,0.6931471805599453,1.0
Szenyér,10,2,0.6931471805599453,1.0
Szepetnek,93,4,1.3862943611198906,1.0
Szerecseny,83,2,0.6931471805599453,1.0
Szeremle,42,4,1.3862943611198906,1.0
Szerencs,90,20,1.9172155185650603,0.1416
Szerep,16,4,1.3862943611198906,1.0
Szergény,34,2,0.6931471805599453,1.0
Szigetbecse,160,2,0.0,0.1008
Szigetcsép,111,4,1.0397207708399179,0.5047
Szigethalom,82,32,2.018515119397787,0.056
Szigetmonostor,100,4,1.3862943611198906,1.0
Szigetszentmiklós,46,60,2.232868709724911,0.525
Szigetszentmárton,95,4,1.0397207708399179,0.5047
Szigetvár,18,22,1.8462202193216335,0.0341
Szigetújfalu,87,4,1.0397207708399179,0.5047
Szigliget,74,2,0.6931471805599453,1.0
Szihalom,170,4,1.3862943611198906,1.0
Szijártóháza,4,2,0.6931471805599453,1.0
Szikszó,91,14,2.1065773332321154,0.8998
Szil,147,2,0.6931471805599453,1.0
Szilaspogony,21,2,0.6931471805599453,1.0
Szilsárkány,58,2,0.0,0.1008
Szilvágy,50,2,0.0,0.1008
Szilvás,13,2,0.6931471805599453,1.0
Szilvásszentmárton,15,2,0.6931471805599453,1.0
Szilvásvárad,125,4,1.3862943611198906,1.0
Szilágy,43,2,0.6931471805599453,1.0
Szin,33,2,0.6931471805599453,1.0
Szinpetri,40,2,0.6931471805599453,1.0
Szirmabesenyő,177,8,2.0794415416798357,1.0
Szirák,88,2,0.6931471805599453,1.0
Szob,101,6,1.0114042647073518,0.057
Szokolya,82,4,1.3862943611198906,1.0
Szolnok,66,140,2.2750910622114446,0.5733
Szombathely,51,140,2.2798044582337105,0.7085
Szomolya,205,2,0.6931471805599453,1.0
Szomor,69,2,0.6931471805599453,1.0
Szomód,81,4,1.3862943611198906,1.0
Szorgalmatos,166,2,0.0,0.1008
Szorosad,18,2,0.6931471805599453,1.0
Szuha,6,4,1.3862943611198906,1.0
Szuhafő,31,2,0.6931471805599453,1.0
Szuhakálló,127,2,0.0,0.1008
Szuhogy,171,2,0.6931471805599453,1.0
Szulimán,20,2,0.6931471805599453,1.0
Szulok,33,2,0.6931471805599453,1.0
Szurdokpüspöki,121,4,1.0397207708399179,0.5047
Szágy,11,2,0.6931471805599453,1.0
Szákszend,154,2,0.0,0.1008
Szálka,55,2,0.6931471805599453,1.0
Szántód,61,2,0.6931471805599453,1.0
Szápár,73,2,0.6931471805599453,1.0
Szár,56,4,1.0397207708399179,0.5047
Szárazd,21,2,0.6931471805599453,1.0
Szárföld,88,2,0.6931471805599453,1.0
Szárliget,112,4,1.3862943611198906,1.0
Szárász,4,2,0.6931471805599453,1.0
Szászberek,188,2,0.6931471805599453,1.0
Szászfa,17,2,0.6931471805599453,1.0
Szászvár,96,4,1.0397207708399179,0.5047
Szátok,31,2,0.6931471805599453,1.0
Százhalombatta,97,32,2.149386591900812,0.443
Szécsisziget,45,2,0.6931471805599453,1.0
Szécsénke,32,2,0.6931471805599453,1.0
Szécsény,32,12,1.9792045174343245,0.8169
Szécsényfelfalu,46,2,0.6931471805599453,1.0
Székely,141,2,0.0,0.1008
Székelyszabar,70,2,0.6931471805599453,1.0
Székesfehérvár,33,184,2.278393629149088,0.4558
Székkutas,160,4,1.3862943611198906,1.0
Szólád,53,2,0.6931471805599453,1.0
Szögliget,101,2,0.6931471805599453,1.0
Szörény,4,2,0.6931471805599453,1.0
Szúcs,4,4,1.3862943611198906,1.0
Szügy,98,4,1.3862943611198906,1.0
Szőc,25,2,0.6931471805599453,1.0
Szőce,32,2,0.6931471805599453,1.0
Sződ,102,6,1.5607104090414063,0.8472
Sződliget,97,8,1.559581156259877,0.418
Szőke,10,2,0.6931471805599453,1.0
Szőkedencs,35,2,0.6931471805599453,1.0
Szőkéd,44,2,0.6931471805599453,1.0
Szőlősardó,27,2,0.6931471805599453,1.0
Szőlősgyörök,54,4,1.3862943611198906,1.0
Szűcsi,121,4,1.0397207708399179,0.5047
Szűr,24,2,0.6931471805599453,1.0
Ságvár,116,4,1.3862943611198906,1.0
Ságújfalu,131,2,0.6931471805599453,1.0
Sály,107,4,1.0397207708399179,0.5047
Sámod,4,2,0.6931471805599453,1.0
Sámsonháza,31,2,0.6931471805599453,1.0
Sándorfalva,59,18,2.014122529224868,0.5057
Sántos,91,2,0.6931471805599453,1.0
Sáp,132,2,0.6931471805599453,1.0
Sárazsadány,29,2,0.6931471805599453,1.0
Sárbogárd,19,38,2.2019830519165438,0.612
Sáregres,133,2,0.6931471805599453,1.0
Sárfimizdó,9,2,0.6931471805599453,1.0
Sárhida,118,2,0.6931471805599453,1.0
Sárisáp,86,6,1.0114042647073518,0.057
Sárkeresztes,173,2,0.6931471805599453,1.0
Sárkeresztúr,69,4,1.0397207708399179,0.5047
Sárkeszi,76,2,0.6931471805599453,1.0
Sármellék,106,4,1.0397207708399179,0.5047
Sárok,11,2,0.6931471805599453,1.0
Sárosd,97,6,1.3296613488547582,0.4055
Sárospatak,8,34,2.2823743761592494,0.9984
Sárpilis,46,2,0.6931471805599453,1.0
Sárrétudvari,101,6,1.3296613488547582,0.4055
Sárszentlőrinc,6,6,1.5607104090414063,0.8472
Sárszentmihály,103,6,0.8675632284814612,0.0139
Sárszentágota,37,4,1.3862943611198906,1.0
Sárvár,16,36,2.0884632288482323,0.1238
Sáránd,110,4,1.3862943611198906,1.0
Sásd,66,8,1.4941751382893083,0.1558
Sáska,29,2,0.0,0.1008
Sáta,132,2,0.6931471805599453,1.0
Sátoraljaújhely,40,38,2.120373225593836,0.1747
Sátorhely,93,2,0.6931471805599453,1.0
Sávoly,50,2,0.6931471805599453,1.0
Sé,117,2,0.6931471805599453,1.0
Sénye,3,2,0.6931471805599453,1.0
Sényő,141,2,0.6931471805599453,1.0
Sérsekszőlős,16,2,0.6931471805599453,1.0
Sóly,36,2,0.6931471805599453,1.0
Sóshartyán,69,2,0.6931471805599453,1.0
Sóskút,104,6,1.5607104090414063,0.8472
Sóstófalva,55,2,0.6931471805599453,1.0
Sósvertike,12,2,0.6931471805599453,1.0
Sótony,72,2,0.6931471805599453,1.0
Söjtör,114,4,1.0397207708399179,0.5047
Söpte,72,2,0.6931471805599453,1.0
Söréd,48,2,0.0,0.1008
Súr,121,2,0.0,0.1008
Sükösd,152,6,1.5607104090414063,0.8472
Sülysáp,72,14,1.6681739719973967,0.0518
Sümeg,79,14,1.8711604142318063,0.3814
Sümegcsehi,67,2,0.6931471805599453,1.0
Sümegprága,70,2,0.6931471805599453,1.0
Süttő,110,4,1.0397207708399179,0.5047
Tab,68,10,1.6957425341696348,0.4266
Tabajd,67,2,0.6931471805599453,1.0
Tabdi,128,2,0.6931471805599453,1.0
Tagyon,8,2,0.6931471805599453,1.0
Tahitótfalu,85,8,1.7328679513998633,0.8178
Taksony,76,12,1.6762349391347304,0.1241
Taktabáj,30,2,0.6931471805599453,1.0
Taktaharkány,92,8,1.9061547465398496,0.9809
Taktakenéz,104,2,0.6931471805599453,1.0
Taktaszada,90,4,1.3862943611198906,1.0
Takácsi,110,2,0.6931471805599453,1.0
Taliándörögd,80,2,0.6931471805599453,1.0
Tamási,10,18,1.878967493188813,0.1686
Tanakajd,66,2,0.6931471805599453,1.0
Tapolca,116,30,2.0730362705437253,0.2037
Tapsony,102,2,0.6931471805599453,1.0
Tar,123,4,1.0397207708399179,0.5047
Tarany,58,4,1.3862943611198906,1.0
Tarcal,161,4,1.3862943611198906,1.0
Tard,152,2,0.6931471805599453,1.0
Tardona,167,2,0.6931471805599453,1.0
Tardos,137,2,0.6931471805599453,1.0
Tarhos,3,4,1.0397207708399179,0.5047
Tarján,19,6,1.5607104090414063,0.8472
Tarjánpuszta,47,2,0.6931471805599453,1.0
Tarnabod,17,2,0.6931471805599453,1.0
Tarnalelesz,88,4,1.3862943611198906,1.0
Tarnaméra,117,4,1.3862943611198906,1.0
Tarnaszentmiklós,77,2,0.0,0.1008
Tarnaszentmária,40,2,0.6931471805599453,1.0
Tarnazsadány,34,4,1.0397207708399179,0.5047
Tarnaörs,241,2,0.6931471805599453,1.0
Tarpa,83,4,1.0397207708399179,0.5047
Tarrós,15,2,0.6931471805599453,1.0
Tass,92,4,1.0397207708399179,0.5047
Taszár,116,4,1.3862943611198906,1.0
Tata,50,48,2.243936243402798,0.7999
Tatabánya,25,120,2.2378111279837527,0.084
Tataháza,150,2,0.6931471805599453,1.0
Tatárszentgyörgy,73,4,1.3862943611198906,1.0
Tekenye,76,2,0.6931471805599453,1.0
Teklafalu,25,2,0.0,0.1008
Telekes,61,2,0.6931471805599453,1.0
Telekgerendás,79,4,1.0397207708399179,0.5047
Teleki,12,2,0.6931471805599453,1.0
Telki,23,8,1.7328679513998633,0.8178
Telkibánya,70,2,0.0,0.1008
Tengelic,11,8,1.4941751382893085,0.2888
Tengeri,2,2,0.6931471805599453,1.0
Tengőd,29,2,0.6931471805599453,1.0
Tenk,183,2,0.6931471805599453,1.0
Terem,86,2,0.6931471805599453,1.0
Tereske,61,2,0.6931471805599453,1.0
Teresztenye,1,2,0.6931471805599453,1.0
Terpes,8,2,0.6931471805599453,1.0
Terény,40,2,0.6931471805599453,1.0
Teskánd,164,2,0.6931471805599453,1.0
Tetétlen,109,4,1.3862943611198906,1.0
Tevel,55,4,1.0397207708399179,0.5047
Tibolddaróc,223,2,0.0,0.1008
Tiborszállás,91,2,0.6931471805599453,1.0
Tihany,123,2,0.6931471805599453,1.0
Tikos,11,2,0.6931471805599453,1.0
Tilaj,12,4,1.0397207708399179,0.5047
Timár,71,4,1.3862943611198906,1.0
Tinnye,143,2,0.6931471805599453,1.0
Tiszaadony,89,2,0.6931471805599453,1.0
Tiszaalpár,62,12,1.8636799873410004,0.5927
Tiszabecs,121,2,0.6931471805599453,1.0
Tiszabercel,67,4,0.6931471805599453,0.0624
Tiszabezdéd,71,4,1.3862943611198906,1.0
Tiszabura,23,6,1.3296613488547582,0.4055
Tiszabábolna,44,2,0.6931471805599453,1.0
Tiszabő,14,4,1.0397207708399179,0.5047
Tiszacsege,12,12,1.9792045174343245,0.8169
Tiszacsermely,38,2,0.0,0.1008
Tiszacsécse,22,2,0.6931471805599453,1.0
Tiszadada,69,6,1.5607104090414063,0.8472
Tiszaderzs,124,2,0.0,0.1008
Tiszadob,11,8,1.9061547465398496,0.9809
Tiszadorogma,65,2,0.6931471805599453,1.0
Tiszaeszlár,29,8,1.7328679513998633,0.8178
Tiszaföldvár,140,16,1.8407487285692812,0.1994
Tiszafüred,18,28,2.165751296291713,0.644
Tiszagyenda,95,2,0.6931471805599453,1.0
Tiszagyulaháza,129,2,0.6931471805599453,1.0
Tiszaigar,100,2,0.6931471805599453,1.0
Tiszainoka,37,2,0.6931471805599453,1.0
Tiszajenő,43,4,1.3862943611198906,1.0
Tiszakanyár,77,4,1.0397207708399179,0.5047
Tiszakarád,29,6,1.5607104090414063,0.8472
Tiszakerecseny,79,2,0.6931471805599453,1.0
Tiszakeszi,64,6,1.5607104090414063,0.8472
Tiszakécske,33,20,2.1116308425056016,0.7188
Tiszakóród,79,2,0.0,0.1008
Tiszakürt,11,4,1.3862943611198906,1.0
Tiszaladány,100,2,0.6931471805599453,1.0
Tiszalök,1,12,2.1383330595080277,0.9926
Tiszalúc,107,10,1.7480673485460896,0.5066
Tiszamogyorós,112,2,0.0,0.1008
Tiszanagyfalu,28,6,1.5607104090414063,0.8472
Tiszanána,123,4,1.3862943611198906,1.0
Tiszapalkonya,201,2,0.0,0.1008
Tiszapüspöki,119,4,1.3862943611198906,1.0
Tiszaroff,83,4,1.3862943611198906,1.0
Tiszarád,35,2,0.6931471805599453,1.0
Tiszasas,102,2,0.6931471805599453,1.0
Tiszaszalka,91,2,0.6931471805599453,1.0
Tiszaszentimre,30,6,1.3296613488547582,0.4055
Tiszaszentmárton,131,2,0.6931471805599453,1.0
Tiszasziget,100,4,1.3862943611198906,1.0
Tiszaszőlős,48,4,1.0397207708399179,0.5047
Tiszasüly,70,4,1.3862943611198906,1.0
Tiszatardos,48,2,0.6931471805599453,1.0
Tiszatarján,131,2,0.6931471805599453,1.0
Tiszatelek,80,4,1.0397207708399179,0.5047
Tiszatenyő,96,4,1.0397207708399179,0.5047
Tiszaug,62,2,0.6931471805599453,1.0
Tiszavalk,70,2,0.6931471805599453,1.0
Tiszavasvári,71,20,2.042316124449607,0.4582
Tiszavid,47,2,0.6931471805599453,1.0
Tiszavárkony,45,4,1.3862943611198906,1.0
Tiszaörs,166,2,0.6931471805599453,1.0
Tiszaújváros,40,34,2.1893242820551495,0.6072
Tisztaberek,41,2,0.6931471805599453,1.0
Tivadar,21,2,0.6931471805599453,1.0
Tokaj,56,10,1.4708084763221112,0.0496
Tokod,26,10,1.8866967846580784,0.827
Tokodaltáró,79,6,1.3296613488547582,0.4055
Tokorcs,47,2,0.6931471805599453,1.0
Tolcsva,117,4,1.0397207708399179,0.5047
Told,17,2,0.6931471805599453,1.0
Tolmács,87,2,0.6931471805599453,1.0
Tolna,54,26,2.0339946992476543,0.1981
Tolnanémedi,134,2,0.6931471805599453,1.0
Tomajmonostora,71,2,0.6931471805599453,1.0
Tomor,19,2,0.6931471805599453,1.0
Tompa,57,10,1.8343719702816235,0.6016
Tompaládony,29,2,0.6931471805599453,1.0
Tordas,145,2,0.6931471805599453,1.0
Tormafölde,53,2,0.6931471805599453,1.0
Tormás,27,2,0.6931471805599453,1.0
Tormásliget,30,2,0.6931471805599453,1.0
Tornabarakony,3,2,0.6931471805599453,1.0
Tornakápolna,3,2,0.6931471805599453,1.0
Tornanádaska,11,2,0.0,0.1008
Tornaszentandrás,39,2,0.0,0.1008
Tornaszentjakab,41,2,0.6931471805599453,1.0
Tornyiszentmiklós,78,2,0.6931471805599453,1.0
Tornyosnémeti,70,2,0.6931471805599453,1.0
Tornyospálca,92,6,1.329661348854758,0.2068
Torony,30,4,1.3862943611198906,1.0
Torvaj,29,2,0.6931471805599453,1.0
Trizs,38,2,0.6931471805599453,1.0
Tunyogmatolcs,96,6,1.3296613488547582,0.4055
Tura,28,16,1.9600951351245584,0.474
Tuzsér,166,6,1.0114042647073518,0.057
Tyukod,54,6,1.5607104090414063,0.8472
Táborfalva,100,6,1.5607104090414063,0.8472
Tác,86,4,1.0397207708399179,0.5047
Tákos,38,2,0.6931471805599453,1.0
Tállya,103,4,1.3862943611198906,1.0
Táp,85,2,0.0,0.1008
Tápióbicske,96,6,1.5607104090414063,0.8472
Tápiógyörgye,49,8,1.0397207708399179,0.0047
Tápiószecső,75,12,1.9792045174343245,0.8169
Tápiószele,91,12,1.704551445267297,0.1942
Tápiószentmárton,46,10,1.6094379124341003,0.1944
Tápiószőlős,54,8,1.4941751382893083,0.1558
Tápióság,55,6,1.5607104090414063,0.8472
Táplánszentkereszt,106,4,1.0397207708399179,0.5047
Tápszentmiklós,93,2,0.6931471805599453,1.0
Tárkány,20,4,1.3862943611198906,1.0
Tárnok,89,14,1.9701814400260842,0.6527
Tárnokréti,12,2,0.6931471805599453,1.0
Táska,38,2,0.6931471805599453,1.0
Tát,60,12,1.8200759753606213,0.4162
Tázlár,81,4,1.3862943611198906,1.0
Téglás,119,10,1.6957425341696346,0.414
Tékes,14,2,0.6931471805599453,1.0
Tényő,145,2,0.6931471805599453,1.0
Tépe,140,2,0.6931471805599453,1.0
Tés,90,2,0.6931471805599453,1.0
Tésa,4,2,0.6931471805599453,1.0
Tésenfa,16,2,0.6931471805599453,1.0
Téseny,19,2,0.6931471805599453,1.0
Tét,103,6,1.3296613488547582,0.4055
Tóalmás,112,6,1.0114042647073518,0.057
Tófalu,87,2,0.6931471805599453,1.0
Tófej,142,2,0.6931471805599453,1.0
Tófű,13,2,0.6931471805599453,1.0
Tószeg,129,8,1.7328679513998633,0.8178
Tótkomlós,7,18,2.0809472120552086,0.6815
Tótszentgyörgy,25,2,0.6931471805599453,1.0
Tótszentmárton,121,2,0.6931471805599453,1.0
Tótszerdahely,62,4,1.3862943611198906,1.0
Tótvázsony,131,2,0.6931471805599453,1.0
Tótújfalu,14,2,0.6931471805599453,1.0
Tök,83,2,0.6931471805599453,1.0
Tököl,85,16,2.1873223188492537,0.965
Töltéstava,72,4,1.3862943611198906,1.0
Tömörd,44,2,0.6931471805599453,1.0
Tömörkény,99,4,1.0397207708399179,0.5047
Törtel,71,8,1.559581156259877,0.418
Törökbálint,30,32,2.1878818521409147,0.6639
Törökkoppány,47,2,0.6931471805599453,1.0
Törökszentmiklós,92,36,2.2570306062994576,0.9654
Töttös,42,2,0.6931471805599453,1.0
Túristvándi,57,2,0.6931471805599453,1.0
Túrkeve,73,20,2.111630842505602,0.7434
Túrony,27,2,0.6931471805599453,1.0
Túrricse,62,2,0.6931471805599453,1.0
Türje,53,4,1.0397207708399179,0.5047
Tüskevár,86,2,0.6931471805599453,1.0
Udvar,10,2,0.6931471805599453,1.0
Udvari,18,2,0.0,0.1008
Ugod,172,2,0.6931471805599453,1.0
Ukk,47,2,0.6931471805599453,1.0
Und,18,2,0.0,0.1008
Uppony,60,2,0.6931471805599453,1.0
Ura,79,2,0.6931471805599453,1.0
Uraiújfalu,31,4,1.3862943611198906,1.0
Uszka,7,2,0.6931471805599453,1.0
Uszód,104,2,0.6931471805599453,1.0
Uzsa,41,2,0.6931471805599453,1.0
Vadna,97,2,0.6931471805599453,1.0
Vadosfa,4,2,0.6931471805599453,1.0
Vaja,115,6,1.5607104090414063,0.8472
Vajdácska,136,2,0.6931471805599453,1.0
Vajszló,89,4,1.3862943611198906,1.0
Vajta,120,2,0.6931471805599453,1.0
Valkonya,9,2,0.6931471805599453,1.0
Valkó,77,4,1.3862943611198906,1.0
Vanyarc,115,2,0.0,0.1008
Vanyola,68,2,0.6931471805599453,1.0
Varbó,215,2,0.6931471805599453,1.0
Varbóc,13,2,0.6931471805599453,1.0
Varga,5,2,0.6931471805599453,1.0
Varsád,17,2,0.6931471805599453,1.0
Varsány,50,4,1.3862943611198906,1.0
Varászló,19,2,0.6931471805599453,1.0
Vasad,28,4,1.3862943611198906,1.0
Vasalja,30,2,0.6931471805599453,1.0
Vasasszonyfa,37,2,0.6931471805599453,1.0
Vasboldogasszony,72,2,0.6931471805599453,1.0
Vasegerszeg,56,2,0.6931471805599453,1.0
Vashosszúfalu,37,2,0.6931471805599453,1.0
Vaskeresztes,31,2,0.0,0.1008
Vaskút,75,6,1.3296613488547582,0.4055
Vasmegyer,71,4,1.0397207708399179,0.5047
Vaspör,11,4,1.3862943611198906,1.0
Vassurány,79,2,0.6931471805599453,1.0
Vasszentmihály,36,2,0.6931471805599453,1.0
Vasszilvágy,52,2,0.6931471805599453,1.0
Vasszécseny,60,4,1.0397207708399179,0.5047
Vasvár,7,14,1.6731183626432506,0.0731
Vaszar,83,4,1.0397207708399179,0.5047
Vatta,137,2,0.6931471805599453,1.0
Vecsés,53,48,2.16078132447491,0.1705
Vejti,13,2,0.6931471805599453,1.0
Vekerd,12,2,0.6931471805599453,1.0
Velem,40,2,0.6931471805599453,1.0
Velemér,9,2,0.6931471805599453,1.0
Velence,54,10,1.8343719702816235,0.6016
Velény,22,2,0.6931471805599453,1.0
Vereb,62,2,0.6931471805599453,1.0
Veresegyház,48,32,2.0985157503717,0.2282
Verpelét,82,8,2.0794415416798357,1.0
Verseg,154,2,0.6931471805599453,1.0
Versend,9,2,0.6931471805599453,1.0
Verőce,105,6,1.3296613488547582,0.4055
Veszkény,83,2,0.0,0.1008
Veszprém,24,112,2.265099276392837,0.5074
Veszprémfajsz,47,2,0.6931471805599453,1.0
Veszprémgalsa,32,2,0.6931471805599453,1.0
Veszprémvarsány,113,2,0.6931471805599453,1.0
Vezseny,69,2,0.6931471805599453,1.0
Vid,11,2,0.6931471805599453,1.0
Vigántpetend,15,2,0.6931471805599453,1.0
Villány,33,6,1.5607104090414063,0.8472
Villánykövesd,29,2,0.6931471805599453,1.0
Vilmány,63,2,0.6931471805599453,1.0
Vilonya,74,2,0.6931471805599453,1.0
Vilyvitány,27,2,0.6931471805599453,1.0
Vindornyafok,9,2,0.6931471805599453,1.0
Vindornyalak,5,2,0.6931471805599453,1.0
