Telepules,p_ld_Fidesz_twins_2014,n_wards_2014,min_Fidesz_votes_2014,p_ld_Fidesz_twins_2018,n_wards_2018,min_Fidesz_votes_2018,p_ld_Fidesz_twins_2019,n_wards_2019,min_Fidesz_votes_2019,p_last_2_regular,p_all_regular
Bükkaranyos,1.0,1,296,1.0,1,341,1.0,1,224,1.0,1.0
Bükkszenterzsébet,1.0,1,200,1.0,1,270,1.0,1,170,1.0,1.0
Csabaszabadi,1.0,1,89,1.0,1,93,1.0,1,62,1.0,1.0
Bőcs,1.0,3,156,1.0,3,199,1.0,3,135,1.0,1.0
Bükkszentmárton,1.0,1,64,1.0,1,68,1.0,1,47,1.0,1.0
Bükkszék,1.0,1,175,1.0,1,202,1.0,1,171,1.0,1.0
Bőny,1.0,3,39,1.0,3,50,1.0,3,43,1.0,1.0
Csanádalberti,1.0,1,136,1.0,1,167,1.0,1,127,1.0,1.0
Bükkzsérc,1.0,1,291,1.0,1,336,1.0,1,228,1.0,1.0
Bükkábrány,1.0,2,184,1.0,2,269,1.0,2,169,1.0,1.0
Csajág,1.0,1,158,1.0,1,247,1.0,1,142,1.0,1.0
Bürüs,1.0,1,18,1.0,1,25,1.0,1,15,1.0,1.0
Büssü,1.0,1,56,1.0,1,63,1.0,1,25,1.0,1.0
Csaholc,1.0,1,268,1.0,1,208,1.0,1,172,1.0,1.0
Bükkmogyorósd,1.0,1,20,1.0,1,39,1.0,1,40,1.0,1.0
Bugacpusztaháza,1.0,1,64,1.0,1,102,1.0,1,63,1.0,1.0
Bükkszentkereszt,1.0,1,305,1.0,1,342,1.0,1,265,1.0,1.0
Bodrog,1.0,1,106,1.0,1,119,1.0,1,76,1.0,1.0
Bárdudvarnok,1.0,1,223,1.0,1,306,1.0,1,185,1.0,1.0
Bodolyabér,1.0,1,44,1.0,1,55,1.0,1,41,1.0,1.0
Bernecebaráti,1.0,1,261,1.0,1,282,1.0,1,217,1.0,1.0
Bátaszék,1.0,5,262,1.0,5,321,1.0,5,207,1.0,1.0
Bókaháza,1.0,1,90,1.0,1,104,1.0,1,73,1.0,1.0
Bódvaszilas,1.0,1,274,1.0,1,329,1.0,1,260,1.0,1.0
Berzence,1.0,2,265,1.0,2,311,1.0,2,204,1.0,1.0
Bódvarákó,1.0,1,19,1.0,1,35,1.0,1,30,1.0,1.0
Bódvalenke,1.0,1,68,1.0,1,53,1.0,1,59,1.0,1.0
Bérbaltavár,1.0,1,109,1.0,1,171,1.0,1,95,1.0,1.0
Bér,1.0,1,116,1.0,1,126,1.0,1,93,1.0,1.0
Bénye,1.0,1,242,1.0,1,372,1.0,1,262,1.0,1.0
Bélmegyer,1.0,1,240,1.0,1,310,1.0,1,182,1.0,1.0
Bélavár,1.0,1,102,1.0,1,109,1.0,1,67,1.0,1.0
Berkesd,1.0,1,132,1.0,1,191,1.0,1,144,1.0,1.0
Berzék,1.0,1,208,1.0,1,295,1.0,1,141,1.0,1.0
Besence,1.0,1,26,1.0,1,31,1.0,1,12,1.0,1.0
Besenyőd,1.0,1,147,1.0,1,230,1.0,1,205,1.0,1.0
Besnyő,1.0,2,179,1.0,2,226,1.0,2,124,1.0,1.0
Békás,1.0,1,60,1.0,1,87,1.0,1,62,1.0,1.0
Béb,1.0,1,74,1.0,1,105,1.0,1,83,1.0,1.0
Bázakerettye,1.0,2,19,1.0,2,32,1.0,2,23,1.0,1.0
Bátya,1.0,2,251,1.0,2,288,1.0,2,197,1.0,1.0
Beszterec,1.0,1,155,1.0,1,267,1.0,1,130,1.0,1.0
Bátorliget,1.0,1,125,1.0,1,195,1.0,1,133,1.0,1.0
Bátor,1.0,1,70,1.0,1,97,1.0,1,72,1.0,1.0
Berkesz,1.0,1,244,1.0,1,323,1.0,1,210,1.0,1.0
Bátmonostor,1.0,2,215,1.0,2,261,1.0,2,169,1.0,1.0
Békéssámson,1.0,3,164,1.0,3,200,1.0,3,132,1.0,1.0
Bár,1.0,1,125,1.0,1,134,1.0,1,106,1.0,1.0
Bodorfa,1.0,1,24,1.0,1,41,1.0,1,32,1.0,1.0
Buják,1.0,2,209,1.0,2,326,1.0,2,176,1.0,1.0
Bánréve,1.0,1,204,1.0,1,215,1.0,1,150,1.0,1.0
Bánokszentgyörgy,1.0,1,99,1.0,1,179,1.0,1,102,1.0,1.0
Bánk,1.0,1,196,1.0,1,209,1.0,1,185,1.0,1.0
Bodonhely,1.0,1,92,1.0,1,120,1.0,1,96,1.0,1.0
Bánhorváti,1.0,2,143,1.0,2,181,1.0,2,119,1.0,1.0
Bodony,1.0,1,204,1.0,1,211,1.0,1,162,1.0,1.0
Bánfa,1.0,1,32,1.0,1,37,1.0,1,18,1.0,1.0
Bánd,1.0,1,170,1.0,1,206,1.0,1,173,1.0,1.0
Bálványos,1.0,1,80,1.0,1,141,1.0,1,98,1.0,1.0
Bágyogszovát,1.0,2,184,1.0,2,251,1.0,2,169,1.0,1.0
Bicsérd,1.0,1,229,1.0,1,268,1.0,1,172,1.0,1.0
Bezi,1.0,1,138,1.0,1,181,1.0,1,104,1.0,1.0
Bátaapáti,1.0,1,102,1.0,1,117,1.0,1,52,1.0,1.0
Bezeréd,1.0,1,44,1.0,1,46,1.0,1,32,1.0,1.0
Beregdaróc,1.0,1,312,1.0,1,371,1.0,1,283,1.0,1.0
Beregsurány,1.0,1,256,1.0,1,358,1.0,1,279,1.0,1.0
Berekböszörmény,1.0,2,189,1.0,2,250,1.0,2,153,1.0,1.0
Bácsszőlős,1.0,1,97,1.0,1,79,1.0,1,58,1.0,1.0
Berekfürdő,1.0,1,332,1.0,1,365,1.0,1,303,1.0,1.0
Bácsszentgyörgy,1.0,1,57,1.0,1,68,1.0,1,53,1.0,1.0
Bácsborsód,1.0,1,196,1.0,1,306,1.0,1,196,1.0,1.0
Berente,1.0,1,156,1.0,1,189,1.0,1,92,1.0,1.0
Beret,1.0,1,39,1.0,1,58,1.0,1,26,1.0,1.0
Berkenye,1.0,1,185,1.0,1,166,1.0,1,187,1.0,1.0
Bábonymegyer,1.0,1,121,1.0,1,161,1.0,1,107,1.0,1.0
Buzsák,1.0,2,115,1.0,2,126,1.0,2,82,1.0,1.0
Bezenye,1.0,3,55,1.0,3,57,1.0,3,46,1.0,1.0
Acsalag,1.0,1,225,1.0,1,252,1.0,1,196,1.0,1.0
Bakonybánk,1.0,1,95,1.0,1,137,1.0,1,74,1.0,1.0
Abod,1.0,1,75,1.0,1,74,1.0,1,51,1.0,1.0
Gerényes,1.0,1,57,1.0,1,54,1.0,1,35,1.0,1.0
Geszt,1.0,1,172,1.0,1,220,1.0,1,134,1.0,1.0
Garadna,1.0,1,120,1.0,1,138,1.0,1,82,1.0,1.0
Garabonc,1.0,1,143,1.0,1,217,1.0,1,145,1.0,1.0
Gara,1.0,2,153,1.0,2,218,1.0,2,146,1.0,1.0
Ganna,1.0,1,85,1.0,1,90,1.0,1,89,1.0,1.0
Fürged,1.0,1,143,1.0,1,168,1.0,1,64,1.0,1.0
Gersekarát,1.0,1,201,1.0,1,274,1.0,1,191,1.0,1.0
Füzesgyarmat,1.0,7,142,1.0,5,234,1.0,5,138,1.0,1.0
Füzérkajata,1.0,1,19,1.0,1,21,1.0,1,17,1.0,1.0
Füzérkomlós,1.0,1,87,1.0,1,93,1.0,1,72,1.0,1.0
Füzérradvány,1.0,1,68,1.0,1,77,1.0,1,38,1.0,1.0
Főnyed,1.0,1,27,1.0,1,29,1.0,1,21,1.0,1.0
Fűzvölgy,1.0,1,35,1.0,1,42,1.0,1,33,1.0,1.0
Felsőnyék,1.0,1,266,1.0,1,371,1.0,1,279,1.0,1.0
Gacsály,1.0,1,233,1.0,1,294,1.0,1,154,1.0,1.0
Füzér,1.0,1,138,1.0,1,134,1.0,1,129,1.0,1.0
Gerjen,1.0,1,286,1.0,1,391,1.0,1,238,1.0,1.0
Geresdlak,1.0,2,62,1.0,2,82,1.0,2,58,1.0,1.0
Gerendás,1.0,2,187,1.0,2,189,1.0,2,145,1.0,1.0
Fertőendréd,1.0,1,172,1.0,1,237,1.0,1,179,1.0,1.0
Fertőhomok,1.0,1,191,1.0,1,259,1.0,1,198,1.0,1.0
Fülöpháza,1.0,1,248,1.0,1,297,1.0,1,212,1.0,1.0
Fülöpjakab,1.0,1,331,1.0,1,392,1.0,1,265,1.0,1.0
Fülöpszállás,1.0,2,192,1.0,2,318,1.0,2,188,1.0,1.0
Garbolc,1.0,1,75,1.0,1,69,1.0,1,66,1.0,1.0
Garáb,1.0,1,23,1.0,1,23,1.0,1,22,1.0,1.0
Garé,1.0,1,41,1.0,1,73,1.0,1,28,1.0,1.0
Gasztony,1.0,1,148,1.0,1,177,1.0,1,126,1.0,1.0
Gecse,1.0,1,120,1.0,1,166,1.0,1,81,1.0,1.0
Gelej,1.0,1,237,1.0,1,251,1.0,1,211,1.0,1.0
Gellénháza,1.0,2,123,1.0,2,191,1.0,2,120,1.0,1.0
Gelsesziget,1.0,1,48,1.0,1,77,1.0,1,59,1.0,1.0
Gelénes,1.0,1,192,1.0,1,224,1.0,1,161,1.0,1.0
Gemzse,1.0,1,222,1.0,1,305,1.0,1,188,1.0,1.0
Gencsapáti,1.0,2,396,1.0,2,499,1.0,2,346,1.0,1.0
Gerde,1.0,1,100,1.0,1,138,1.0,1,91,1.0,1.0
Gadács,1.0,1,25,1.0,1,22,1.0,1,21,1.0,1.0
Fertőboz,1.0,1,78,1.0,1,99,1.0,1,82,1.0,1.0
Gadány,1.0,1,72,1.0,1,95,1.0,1,70,1.0,1.0
Gagybátor,1.0,1,32,1.0,1,49,1.0,1,33,1.0,1.0
Encsencs,1.0,2,155,1.0,2,288,1.0,2,192,1.0,1.0
Endrefalva,1.0,1,255,1.0,1,322,1.0,1,123,1.0,1.0
Endrőc,1.0,1,66,1.0,1,95,1.0,1,66,1.0,1.0
Egervölgy,1.0,1,95,1.0,1,139,1.0,1,76,1.0,1.0
Egervár,1.0,1,274,1.0,1,377,1.0,1,263,1.0,1.0
Egerszólát,1.0,1,251,1.0,1,304,1.0,1,221,1.0,1.0
Egerszalók,1.0,2,223,1.0,2,286,1.0,2,171,1.0,1.0
Ellend,1.0,1,54,1.0,1,67,1.0,1,42,1.0,1.0
Dörgicse,1.0,1,102,1.0,1,97,1.0,1,94,1.0,1.0
Dötk,1.0,1,5,1.0,1,8,1.0,1,8,1.0,1.0
Dövény,1.0,1,98,1.0,1,104,1.0,1,66,1.0,1.0
Dúzs,1.0,1,56,1.0,1,70,1.0,1,58,1.0,1.0
Ebergőc,1.0,1,59,1.0,1,62,1.0,1,54,1.0,1.0
Ecseg,1.0,1,196,1.0,1,338,1.0,1,165,1.0,1.0
Ecsegfalva,1.0,2,120,1.0,2,139,1.0,1,160,1.0,1.0
Enese,1.0,1,477,1.0,1,628,1.0,1,391,1.0,1.0
Döröske,1.0,1,41,1.0,1,48,1.0,1,43,1.0,1.0
Egyházasrádóc,1.0,1,415,1.0,1,547,1.0,1,430,1.0,1.0
Egyházaskozár,1.0,1,116,1.0,1,164,1.0,1,98,1.0,1.0
Egyházaskesző,1.0,1,109,1.0,1,136,1.0,1,110,1.0,1.0
Gagyvendégi,1.0,1,47,1.0,1,78,1.0,1,55,1.0,1.0
Galambok,1.0,1,219,1.0,1,321,1.0,1,191,1.0,1.0
Galgaguta,1.0,1,150,1.0,1,208,1.0,1,134,1.0,1.0
Galgagyörk,1.0,1,249,1.0,1,316,1.0,1,252,1.0,1.0
Galvács,1.0,1,43,1.0,1,40,1.0,1,36,1.0,1.0
Gadna,1.0,1,72,1.0,1,106,1.0,1,78,1.0,1.0
Felsőnyárád,1.0,1,113,1.0,1,185,1.0,1,97,1.0,1.0
Felsőmocsolád,1.0,1,104,1.0,1,138,1.0,1,88,1.0,1.0
Felsőmarác,1.0,1,90,1.0,1,102,1.0,1,82,1.0,1.0
Egerág,1.0,1,185,1.0,1,229,1.0,1,140,1.0,1.0
Egyed,1.0,1,147,1.0,1,189,1.0,1,145,1.0,1.0
Egyházasdengeleg,1.0,1,120,1.0,1,143,1.0,1,94,1.0,1.0
Egyházasfalu,1.0,1,314,1.0,1,360,1.0,1,266,1.0,1.0
Egyházasgerge,1.0,1,190,1.0,1,223,1.0,1,133,1.0,1.0
Egyházasharaszti,1.0,1,70,1.0,1,108,1.0,1,62,1.0,1.0
Egyházashetye,1.0,1,94,1.0,1,127,1.0,1,109,1.0,1.0
Egyházashollós,1.0,1,188,1.0,1,253,1.0,1,178,1.0,1.0
Gagyapáti,1.0,1,7,1.0,1,9,1.0,1,6,1.0,1.0
Ferencszállás,1.0,1,130,1.0,1,163,1.0,1,99,1.0,1.0
Fenyőfő,1.0,1,37,1.0,1,35,1.0,1,24,1.0,1.0
Felsőörs,1.0,1,487,1.0,1,579,1.0,1,458,1.0,1.0
Csém,1.0,1,98,1.0,1,138,1.0,1,90,1.0,1.0
Csoma,1.0,1,126,1.0,1,151,1.0,1,118,1.0,1.0
Csombárd,1.0,1,59,1.0,1,68,1.0,1,41,1.0,1.0
Csomád,1.0,1,329,1.0,1,406,1.0,1,299,1.0,1.0
Csonkahegyhát,1.0,1,79,1.0,1,129,1.0,1,88,1.0,1.0
Csonkamindszent,1.0,1,50,1.0,1,66,1.0,1,47,1.0,1.0
Csopak,1.0,2,239,1.0,2,235,1.0,2,269,1.0,1.0
Csénye,1.0,1,202,1.0,1,282,1.0,1,176,1.0,1.0
Csurgónagymarton,1.0,1,56,1.0,1,59,1.0,1,36,1.0,1.0
Cégénydányád,1.0,1,226,1.0,1,219,1.0,1,196,1.0,1.0
Csákberény,1.0,1,378,1.0,1,467,1.0,1,318,1.0,1.0
Csánig,1.0,1,144,1.0,1,172,1.0,1,125,1.0,1.0
Csányoszró,1.0,1,127,1.0,1,151,1.0,1,92,1.0,1.0
Csárdaszállás,1.0,1,122,1.0,1,122,1.0,1,90,1.0,1.0
Császló,1.0,1,116,1.0,1,143,1.0,1,97,1.0,1.0
Császár,1.0,2,210,1.0,2,280,1.0,2,160,1.0,1.0
Csáfordjánosfa,1.0,1,64,1.0,1,76,1.0,1,58,1.0,1.0
Csép,1.0,1,49,1.0,1,94,1.0,1,50,1.0,1.0
Csépa,1.0,2,144,1.0,2,178,1.0,2,124,1.0,1.0
Csővár,1.0,1,189,1.0,1,223,1.0,1,149,1.0,1.0
Csokonyavisonta,1.0,2,132,1.0,2,171,1.0,2,104,1.0,1.0
Csokvaomány,1.0,1,125,1.0,1,163,1.0,1,103,1.0,1.0
Csér,1.0,1,11,1.0,1,10,1.0,1,7,1.0,1.0
Csókakő,1.0,1,430,1.0,1,533,1.0,1,407,1.0,1.0
Csólyospálos,1.0,2,179,1.0,2,288,1.0,2,186,1.0,1.0
Csór,1.0,2,188,1.0,2,241,1.0,2,176,1.0,1.0
Csót,1.0,1,281,1.0,1,348,1.0,1,210,1.0,1.0
Csöde,1.0,1,32,1.0,1,34,1.0,1,33,1.0,1.0
Csögle,1.0,1,153,1.0,1,223,1.0,1,137,1.0,1.0
Csökmő,1.0,3,11,1.0,3,18,1.0,3,11,1.0,1.0
Csököly,1.0,1,308,1.0,1,356,1.0,1,181,1.0,1.0
Csömend,1.0,1,84,1.0,1,99,1.0,1,65,1.0,1.0
Csömödér,1.0,1,122,1.0,1,189,1.0,1,126,1.0,1.0
Csönge,1.0,1,127,1.0,1,167,1.0,1,109,1.0,1.0
Csörnyeföld,1.0,1,65,1.0,1,110,1.0,1,60,1.0,1.0
Csörötnek,1.0,1,233,1.0,1,300,1.0,1,219,1.0,1.0
Csősz,1.0,1,207,1.0,1,264,1.0,1,145,1.0,1.0
Csátalja,1.0,2,186,1.0,2,216,1.0,2,155,1.0,1.0
Csávoly,1.0,2,161,1.0,2,220,1.0,2,137,1.0,1.0
Csécse,1.0,1,156,1.0,1,239,1.0,1,126,1.0,1.0
Csákány,1.0,1,49,1.0,1,49,1.0,1,32,1.0,1.0
Fiad,1.0,1,34,1.0,1,41,1.0,1,22,1.0,1.0
Fülpösdaróc,1.0,1,110,1.0,1,117,1.0,1,113,1.0,1.0
Fertőszéplak,1.0,1,390,1.0,1,461,1.0,1,337,1.0,1.0
Fertőrákos,1.0,2,171,1.0,2,263,1.0,2,187,1.0,1.0
Felsőnána,1.0,1,138,1.0,1,186,1.0,1,110,1.0,1.0
Felsőpakony,1.0,3,214,1.0,3,283,1.0,3,155,1.0,1.0
Felsőpetény,1.0,1,234,1.0,1,272,1.0,1,217,1.0,1.0
Felsőpáhok,1.0,1,177,1.0,1,222,1.0,1,175,1.0,1.0
Felsőrajk,1.0,1,194,1.0,1,237,1.0,1,166,1.0,1.0
Felsőregmec,1.0,1,80,1.0,1,90,1.0,1,52,1.0,1.0
Felsőszenterzsébet,1.0,1,6,1.0,1,7,1.0,1,8,1.0,1.0
Felsőszentiván,1.0,2,144,1.0,2,192,1.0,2,138,1.0,1.0
Felsőszentmárton,1.0,1,152,1.0,1,166,1.0,1,174,1.0,1.0
Felsőszölnök,1.0,1,203,1.0,1,206,1.0,1,171,1.0,1.0
Felsőtelekes,1.0,1,101,1.0,1,192,1.0,1,100,1.0,1.0
Felsőtold,1.0,1,35,1.0,1,37,1.0,1,25,1.0,1.0
Felsővadász,1.0,1,102,1.0,1,112,1.0,1,62,1.0,1.0
Fülesd,1.0,1,137,1.0,1,170,1.0,1,96,1.0,1.0
Ecseny,1.0,1,55,1.0,1,60,1.0,1,66,1.0,1.0
Füle,1.0,1,233,1.0,1,258,1.0,1,180,1.0,1.0
Fáj,1.0,1,100,1.0,1,214,1.0,1,120,1.0,1.0
Dömsöd,1.0,5,180,1.0,5,288,1.0,5,168,1.0,1.0
Dömös,1.0,1,276,1.0,1,340,1.0,1,229,1.0,1.0
Dör,1.0,1,215,1.0,1,251,1.0,1,201,1.0,1.0
Filkeháza,1.0,1,24,1.0,1,35,1.0,1,31,1.0,1.0
Fityeház,1.0,1,157,1.0,1,206,1.0,1,147,1.0,1.0
Foktő,1.0,2,170,1.0,2,202,1.0,2,122,1.0,1.0
Folyás,1.0,1,66,1.0,1,74,1.0,1,51,1.0,1.0
Fony,1.0,1,56,1.0,1,53,1.0,1,40,1.0,1.0
Fonyód,1.0,4,227,1.0,4,300,1.0,4,216,1.0,1.0
Fonó,1.0,1,52,1.0,1,68,1.0,1,55,1.0,1.0
Forráskút,1.0,2,283,1.0,2,353,1.0,2,221,1.0,1.0
Forró,1.0,2,205,1.0,2,343,1.0,2,197,1.0,1.0
Fulókércs,1.0,1,63,1.0,1,79,1.0,1,38,1.0,1.0
Furta,1.0,1,215,1.0,1,320,1.0,1,209,1.0,1.0
Fábiánháza,1.0,3,76,1.0,3,68,1.0,3,52,1.0,1.0
Fábiánsebestyén,1.0,3,132,1.0,3,180,1.0,3,101,1.0,1.0
Fácánkert,1.0,1,130,1.0,1,211,1.0,1,102,1.0,1.0
Fényeslitke,1.0,2,273,1.0,2,349,1.0,2,202,1.0,1.0
Edde,1.0,1,73,1.0,1,66,1.0,1,46,1.0,1.0
Edve,1.0,1,43,1.0,1,42,1.0,1,42,1.0,1.0
Egeralja,1.0,1,74,1.0,1,114,1.0,1,107,1.0,1.0
Bekölce,1.0,1,159,1.0,1,212,1.0,1,127,1.0,1.0
Belecska,1.0,1,57,1.0,1,75,1.0,1,66,1.0,1.0
Beleg,1.0,1,114,1.0,1,182,1.0,1,83,1.0,1.0
Belezna,1.0,1,120,1.0,1,196,1.0,1,129,1.0,1.0
Beloiannisz,1.0,1,206,1.0,1,253,1.0,1,145,1.0,1.0
Barlahida,1.0,1,44,1.0,1,42,1.0,1,42,1.0,1.0
Barcs,1.0,10,49,1.0,10,80,1.0,10,40,1.0,1.0
Bekecs,1.0,2,160,1.0,2,281,1.0,2,178,1.0,1.0
Barbacs,1.0,1,196,1.0,1,260,1.0,1,158,1.0,1.0
Balatonszabadi,1.0,4,126,1.0,4,170,1.0,4,107,1.0,1.0
Balatonszemes,1.0,2,210,1.0,2,253,1.0,2,239,1.0,1.0
Balatonszentgyörgy,1.0,2,156,1.0,2,211,1.0,2,157,1.0,1.0
Balatonszepezd,1.0,1,116,1.0,1,123,1.0,1,152,1.0,1.0
Balatonszőlős,1.0,1,105,1.0,1,161,1.0,1,102,1.0,1.0
Balatonudvari,1.0,1,115,1.0,1,113,1.0,1,126,1.0,1.0
Balatonvilágos,1.0,1,257,1.0,1,312,1.0,1,288,1.0,1.0
Baranyaszentgyörgy,1.0,1,56,1.0,1,60,1.0,1,50,1.0,1.0
Bejcgyertyános,1.0,1,138,1.0,1,190,1.0,1,136,1.0,1.0
Bedő,1.0,1,101,1.0,1,138,1.0,1,99,1.0,1.0
Bedegkér,1.0,1,102,1.0,1,109,1.0,1,62,1.0,1.0
Bakonypölöske,1.0,1,87,1.0,1,114,1.0,1,76,1.0,1.0
Bakonyszentiván,1.0,1,60,1.0,1,64,1.0,1,60,1.0,1.0
Bakonyszentkirály,1.0,1,228,1.0,1,233,1.0,1,156,1.0,1.0
Bakonyszentlászló,1.0,2,186,1.0,2,226,1.0,2,147,1.0,1.0
Bakonyság,1.0,1,25,1.0,1,29,1.0,1,29,1.0,1.0
Balatonmagyaród,1.0,1,81,1.0,1,120,1.0,1,69,1.0,1.0
Balatonmáriafürdő,1.0,1,157,1.0,1,173,1.0,1,195,1.0,1.0
Balatonrendes,1.0,1,40,1.0,1,43,1.0,1,53,1.0,1.0
Barnag,1.0,1,56,1.0,1,38,1.0,1,54,1.0,1.0
Basal,1.0,1,42,1.0,1,53,1.0,1,33,1.0,1.0
Baskó,1.0,1,67,1.0,1,79,1.0,1,68,1.0,1.0
Batyk,1.0,1,59,1.0,1,93,1.0,1,64,1.0,1.0
Baté,1.0,1,141,1.0,1,198,1.0,1,119,1.0,1.0
Bazsi,1.0,1,89,1.0,1,111,1.0,1,72,1.0,1.0
Becske,1.0,1,166,1.0,1,176,1.0,1,108,1.0,1.0
Becskeháza,1.0,1,13,1.0,1,15,1.0,1,15,1.0,1.0
Becsvölgye,1.0,1,179,1.0,1,265,1.0,1,177,1.0,1.0
Balatonújlak,1.0,1,133,1.0,1,170,1.0,1,132,1.0,1.0
Bajót,1.0,1,357,1.0,1,405,1.0,1,289,1.0,1.0
Balatonőszöd,1.0,1,165,1.0,1,166,1.0,1,137,1.0,1.0
Balogunyom,1.0,1,321,1.0,1,430,1.0,1,280,1.0,1.0
Alsóbogát,1.0,1,61,1.0,1,90,1.0,1,54,1.0,1.0
Alsódobsza,1.0,1,92,1.0,1,99,1.0,1,82,1.0,1.0
Alsógagy,1.0,1,25,1.0,1,24,1.0,1,21,1.0,1.0
Alsómocsolád,1.0,1,78,1.0,1,93,1.0,1,56,1.0,1.0
Alsónemesapáti,1.0,1,151,1.0,1,230,1.0,1,161,1.0,1.0
Alsónyék,1.0,1,147,1.0,1,193,1.0,1,109,1.0,1.0
Alsónána,1.0,1,172,1.0,1,237,1.0,1,145,1.0,1.0
Alsópetény,1.0,1,139,1.0,1,156,1.0,1,108,1.0,1.0
Alsópáhok,1.0,1,368,1.0,1,457,1.0,1,338,1.0,1.0
Alacska,1.0,1,117,1.0,1,158,1.0,1,85,1.0,1.0
Alsórajk,1.0,1,49,1.0,1,80,1.0,1,56,1.0,1.0
Akasztó,1.0,2,417,1.0,2,532,1.0,2,362,1.0,1.0
Abaliget,1.0,1,127,1.0,1,143,1.0,1,98,1.0,1.0
Abaújalpár,1.0,1,18,1.0,1,22,1.0,1,16,1.0,1.0
Abaújlak,1.0,1,21,1.0,1,37,1.0,1,30,1.0,1.0
Abaújszolnok,1.0,1,30,1.0,1,23,1.0,1,32,1.0,1.0
Abaújvár,1.0,1,63,1.0,1,71,1.0,1,38,1.0,1.0
Alsóberecki,1.0,1,131,1.0,1,175,1.0,1,104,1.0,1.0
Bakonypéterd,1.0,1,102,1.0,1,113,1.0,1,73,1.0,1.0
Almáskeresztúr,1.0,1,21,1.0,1,20,1.0,1,18,1.0,1.0
Almásháza,1.0,1,24,1.0,1,30,1.0,1,23,1.0,1.0
Balotaszállás,1.0,2,50,1.0,2,43,1.0,2,31,1.0,1.0
Balsa,1.0,1,172,1.0,1,208,1.0,1,168,1.0,1.0
Balástya,1.0,6,64,1.0,4,213,1.0,4,114,1.0,1.0
Bana,1.0,2,148,1.0,2,208,1.0,2,100,1.0,1.0
Barabás,1.0,1,234,1.0,1,321,1.0,1,273,1.0,1.0
Baranyahídvég,1.0,1,55,1.0,1,74,1.0,1,49,1.0,1.0
Baranyajenő,1.0,1,52,1.0,1,119,1.0,1,62,1.0,1.0
Balkány,1.0,6,73,1.0,6,115,1.0,6,74,1.0,1.0
Belsősárd,1.0,1,35,1.0,1,50,1.0,1,47,1.0,1.0
Bajánsenye,1.0,1,212,1.0,1,235,1.0,1,200,1.0,1.0
Baj,1.0,3,182,1.0,3,206,1.0,3,150,1.0,1.0
Alap,1.0,2,174,1.0,2,252,1.0,2,149,1.0,1.0
Alattyán,1.0,2,221,1.0,2,238,1.0,2,156,1.0,1.0
Aldebrő,1.0,1,143,1.0,1,163,1.0,1,163,1.0,1.0
Alibánfa,1.0,1,101,1.0,1,147,1.0,1,93,1.0,1.0
Almamellék,1.0,1,124,1.0,1,134,1.0,1,92,1.0,1.0
Almásfüzitő,1.0,3,129,1.0,3,162,1.0,3,113,1.0,1.0
Almáskamarás,1.0,1,242,1.0,1,179,1.0,1,141,1.0,1.0
Acsa,1.0,1,305,1.0,1,370,1.0,1,228,1.0,1.0
Bakonyoszlop,1.0,1,114,1.0,1,143,1.0,1,104,1.0,1.0
Bakonykúti,1.0,1,40,1.0,1,35,1.0,1,29,1.0,1.0
Felsőgagy,1.0,1,24,1.0,1,28,1.0,1,24,1.0,1.0
Felsőjánosfa,1.0,1,89,1.0,1,89,1.0,1,84,1.0,1.0
Felsőkelecsény,1.0,1,44,1.0,1,67,1.0,1,31,1.0,1.0
Felsőlajos,1.0,1,252,1.0,1,316,1.0,1,207,1.0,1.0
Farád,1.0,2,312,1.0,2,391,1.0,2,290,1.0,1.0
Farkaslyuk,1.0,2,63,1.0,2,98,1.0,2,42,1.0,1.0
Farkasgyepű,1.0,1,84,1.0,1,115,1.0,1,120,1.0,1.0
Felsőegerszeg,1.0,1,23,1.0,1,52,1.0,1,23,1.0,1.0
Eplény,1.0,1,171,1.0,1,195,1.0,1,141,1.0,1.0
Erdőbénye,1.0,1,337,1.0,1,331,1.0,1,242,1.0,1.0
Erdőhorváti,1.0,1,129,1.0,1,149,1.0,1,114,1.0,1.0
Erdőkertes,1.0,6,215,1.0,6,251,1.0,6,162,1.0,1.0
Erdőkövesd,1.0,1,180,1.0,1,181,1.0,1,150,1.0,1.0
Erdőkürt,1.0,1,161,1.0,1,169,1.0,1,148,1.0,1.0
Erdősmecske,1.0,1,80,1.0,1,79,1.0,1,62,1.0,1.0
Eperjes,1.0,1,136,1.0,1,137,1.0,1,98,1.0,1.0
Epöl,1.0,1,227,1.0,1,257,1.0,1,201,1.0,1.0
Felsődobsza,1.0,1,170,1.0,1,193,1.0,1,108,1.0,1.0
Felsőcsatár,1.0,1,125,1.0,1,161,1.0,1,142,1.0,1.0
Felsőberecki,1.0,1,82,1.0,1,73,1.0,1,49,1.0,1.0
Egeraracsa,1.0,1,45,1.0,1,112,1.0,1,68,1.0,1.0
Egerbakta,1.0,1,442,1.0,1,510,1.0,1,330,1.0,1.0
Egerbocs,1.0,1,141,1.0,1,162,1.0,1,117,1.0,1.0
Gige,1.0,1,56,1.0,1,102,1.0,1,54,1.0,1.0
Egerfarmos,1.0,1,140,1.0,1,185,1.0,1,128,1.0,1.0
Egerlövő,1.0,1,213,1.0,1,211,1.0,1,176,1.0,1.0
Csapod,1.0,1,168,1.0,1,223,1.0,1,130,1.0,1.0
